# avTemp, avVisc, modeltime, Nu, step, surfVRMS, VRMS, yielding
7.469574045989483269e-01,5.987605693500529469e+02,1.370516110234524521e-01,3.993160611263676607e+00,1.319000000000000000e+04,1.095813486970519079e+01,4.139463299284228697e+02,1.827300301378987149e-02
7.470238353002952580e-01,5.973680792482019797e+02,1.370972062601644170e-01,3.993439496081634399e+00,1.320000000000000000e+04,1.111813544805482046e+01,4.065134347001129527e+02,1.844632091065856461e-02
7.470945338195916774e-01,5.962475406025640723e+02,1.371445069858406862e-01,3.993814819573546782e+00,1.321000000000000000e+04,1.125835942417620217e+01,3.935545826938785012e+02,1.859401766952228224e-02
7.471704886157455316e-01,5.954789313503174526e+02,1.371944977792457498e-01,3.994297934934566197e+00,1.322000000000000000e+04,1.137078038644499145e+01,3.764966056715301761e+02,1.875226432687647493e-02
7.472526993266410678e-01,5.950893134717606472e+02,1.372481352466896898e-01,3.994902389669184206e+00,1.323000000000000000e+04,1.145107093355364292e+01,3.572271313831770385e+02,1.888715093580502907e-02
7.473417535978026383e-01,5.950599672186372118e+02,1.373060913804433625e-01,3.995641005667926571e+00,1.324000000000000000e+04,1.149977424469458143e+01,3.378509918046585767e+02,1.892482869472296436e-02
7.474370046254381617e-01,5.953102045202455201e+02,1.373683245974819944e-01,3.996518847227425120e+00,1.325000000000000000e+04,1.152228177269222620e+01,3.202709394737879620e+02,1.907026503173838566e-02
7.475363640438142943e-01,5.957244377027001292e+02,1.374339552295758271e-01,3.997528778853592257e+00,1.326000000000000000e+04,1.152793659961379547e+01,3.055447750039804191e+02,1.907026503173838566e-02
7.476374487750099274e-01,5.962093666240780294e+02,1.375020219931520904e-01,3.998660806649306121e+00,1.327000000000000000e+04,1.152497598856115069e+01,2.936191626249163278e+02,1.913054948248974624e-02
7.477389869840653791e-01,5.966861361522287552e+02,1.375721251168991466e-01,3.999913888980600962e+00,1.328000000000000000e+04,1.152093382334164318e+01,2.835926356005936668e+02,1.914938834391903891e-02
7.478401537279318889e-01,5.971444134105903458e+02,1.376443034327423376e-01,4.001295779482102688e+00,1.329000000000000000e+04,1.151810803012173423e+01,2.746562406265404093e+02,1.908156833683960843e-02
7.479403756363188771e-01,5.975859143156002347e+02,1.377188216597888815e-01,4.002820632230410958e+00,1.330000000000000000e+04,1.151742907221462353e+01,2.661563912056259937e+02,1.907403276227882111e-02
7.480392025544754242e-01,5.980117031392496756e+02,1.377960267900360247e-01,4.004506056553604587e+00,1.331000000000000000e+04,1.151941005783022298e+01,2.578312476752124098e+02,1.907403273284987572e-02
7.481361487339228677e-01,5.984398419593819654e+02,1.378762288894078980e-01,4.006370647914289762e+00,1.332000000000000000e+04,1.152269081631159686e+01,2.497409703301919421e+02,1.909287159427351319e-02
7.482304981824597911e-01,5.988722405896230612e+02,1.379595303077283119e-01,4.008428567061489645e+00,1.333000000000000000e+04,1.152728770673826908e+01,2.421710075753759099e+02,1.909287164136044129e-02
7.483214168711114223e-01,5.992867945441910251e+02,1.380456825276523136e-01,4.010685070238626970e+00,1.334000000000000000e+04,1.153496696760874940e+01,2.354955315005918521e+02,1.920138374287111080e-02
7.484078685729818048e-01,5.996592729358939096e+02,1.381340726644822436e-01,4.013133730565255242e+00,1.335000000000000000e+04,1.154727357917422559e+01,2.300368399802694910e+02,1.924735063311504984e-02
7.484890183792148877e-01,5.999743750066581924e+02,1.382239125188358952e-01,4.015759299685500494e+00,1.336000000000000000e+04,1.156587149473882548e+01,2.259553299412197305e+02,1.924735063311504984e-02
7.485644124943822142e-01,6.002258030650571072e+02,1.383144738169024557e-01,4.018543709145827592e+00,1.337000000000000000e+04,1.159178783918336464e+01,2.232267582482960790e+02,1.926618950117679405e-02
7.486339437796745155e-01,6.004079974820950838e+02,1.384051613356261090e-01,4.021468972728491131e+00,1.338000000000000000e+04,1.162560315346915552e+01,2.216919396175254917e+02,1.929633170830919245e-02
7.486977893162367614e-01,6.005099239828723512e+02,1.384955666023830745e-01,4.024520056622513664e+00,1.339000000000000000e+04,1.166741878810685940e+01,2.211247637043562690e+02,1.937545512527208413e-02
7.487562867655673804e-01,6.005473923559925424e+02,1.385854219811296362e-01,4.027684574454265309e+00,1.340000000000000000e+04,1.171666850594033882e+01,2.212898429939497760e+02,1.942368258073269571e-02
7.488096895792045737e-01,6.005278858789278047e+02,1.386745713518499068e-01,4.030952729456896755e+00,1.341000000000000000e+04,1.176237716847825610e+01,2.219781698129471010e+02,1.948019920770982169e-02
7.488585711028558078e-01,6.004684735962107425e+02,1.387629410743185243e-01,4.034317030193522058e+00,1.342000000000000000e+04,1.182483354683721188e+01,2.230211960603352850e+02,1.951034135597339708e-02
7.489034502090006207e-01,6.003788926389919425e+02,1.388505041518313943e-01,4.037771126265120358e+00,1.343000000000000000e+04,1.189202256772224331e+01,2.242991540390700607e+02,1.960076801137137711e-02
7.489447760085246042e-01,6.002545843076335359e+02,1.389372563092444446e-01,4.041309497496933467e+00,1.344000000000000000e+04,1.196515029241820471e+01,2.257240519562255656e+02,1.975826087432000500e-02
7.489829978421517209e-01,6.001111641570794291e+02,1.390231967126963342e-01,4.044927941360156431e+00,1.345000000000000000e+04,1.204456638615302566e+01,2.272833442273313835e+02,1.988561153676908153e-02
7.490186064449368963e-01,5.999668239267659828e+02,1.391083226728719868e-01,4.048621594229262932e+00,1.346000000000000000e+04,1.212794550463995868e+01,2.289413565701591153e+02,1.986752601469683049e-02
7.490519513230474713e-01,5.998173461564887248e+02,1.391926212914513239e-01,4.052383930715999227e+00,1.347000000000000000e+04,1.221466524105140117e+01,2.306880176974154892e+02,2.000165859436206506e-02
7.490834947782470943e-01,5.996691191230745517e+02,1.392760737258782744e-01,4.056208449955981621e+00,1.348000000000000000e+04,1.230427359836747137e+01,2.325311922585242144e+02,2.000165859436206506e-02
7.491136569817835600e-01,5.995353127566016838e+02,1.393586566830927187e-01,4.060087739031301268e+00,1.349000000000000000e+04,1.239528482271671628e+01,2.344633085997958517e+02,2.005063962246587256e-02
7.491428641635740071e-01,5.994084342489437631e+02,1.394403535948563477e-01,4.064014720221128307e+00,1.350000000000000000e+04,1.248800697667187620e+01,2.364684730098218211e+02,2.018477236885555387e-02
7.491713728776114856e-01,5.992816613193848525e+02,1.395211692696785022e-01,4.067983852555419055e+00,1.351000000000000000e+04,1.258273680758246194e+01,2.384841657206345644e+02,2.027519889607755713e-02
7.491996087163890206e-01,5.991678468375358761e+02,1.396011396080789890e-01,4.071991668370312567e+00,1.352000000000000000e+04,1.267835045614287282e+01,2.404605225997736966e+02,2.025635996914554662e-02
7.492278092862431071e-01,5.990638544950984397e+02,1.396803428516442680e-01,4.076036382170978634e+00,1.353000000000000000e+04,1.277386530417706467e+01,2.423043353770393367e+02,2.033548311608255124e-02
7.492561686093957007e-01,5.989678015808253804e+02,1.397588934178297937e-01,4.080118764605561665e+00,1.354000000000000000e+04,1.286921171830568689e+01,2.439180747423608011e+02,2.038371052506006073e-02
7.492848267068902279e-01,5.988874784624084668e+02,1.398369546951214737e-01,4.084242632906981640e+00,1.355000000000000000e+04,1.296426649154753008e+01,2.452094133975984960e+02,2.048167250415414489e-02
7.493138719020694394e-01,5.988279524118470363e+02,1.399147230259592811e-01,4.088414807622085867e+00,1.356000000000000000e+04,1.305958824300887322e+01,2.461063315687829061e+02,2.053818898984897945e-02
7.493433482395281953e-01,5.987874273755843433e+02,1.399924096397829332e-01,4.092643230946615418e+00,1.357000000000000000e+04,1.315322782221097953e+01,2.465696126192501652e+02,2.052763897131610824e-02
7.493734064545721774e-01,5.987749669823765544e+02,1.400702211265481556e-01,4.096935063299786961e+00,1.358000000000000000e+04,1.325902854982950529e+01,2.466026176842547102e+02,2.057661996999040135e-02
7.494040400797913337e-01,5.987945084541661345e+02,1.401483383530759963e-01,4.101295982965297071e+00,1.359000000000000000e+04,1.334641236096025807e+01,2.462417887749581098e+02,2.067458213805510245e-02
7.494351204622284879e-01,5.988330454038160724e+02,1.402268874555661904e-01,4.105728563276938914e+00,1.360000000000000000e+04,1.342952439347863880e+01,2.455994357630255820e+02,2.066629267414497872e-02
7.494665523526058415e-01,5.988956210751674689e+02,1.403059444356989094e-01,4.110232557656945396e+00,1.361000000000000000e+04,1.350799439532041291e+01,2.447755587382298472e+02,2.073335919489185941e-02
7.494982811876715889e-01,5.989799677732047485e+02,1.403855324511779357e-01,4.114804435528112592e+00,1.362000000000000000e+04,1.358151672057683790e+01,2.438954678903218110e+02,2.084262461239682826e-02
7.495302521099052040e-01,5.990713828775826642e+02,1.404656145342474127e-01,4.119437651739661810e+00,1.363000000000000000e+04,1.365097698862021325e+01,2.430806999113393658e+02,2.089160570392628244e-02
7.495623989185367098e-01,5.991695157439984314e+02,1.405461019371517239e-01,4.124123079152095528e+00,1.364000000000000000e+04,1.371641291001313512e+01,2.424216372306454161e+02,2.086146337259291508e-02
7.495947914067681017e-01,5.992599892117430045e+02,1.406268597354183580e-01,4.128849359210917669e+00,1.365000000000000000e+04,1.377850332809498468e+01,2.420409195879119295e+02,2.095942556402237422e-02
7.496273018555309475e-01,5.993247285279812786e+02,1.407077231880570489e-01,4.133604160767295532e+00,1.366000000000000000e+04,1.383916465939215001e+01,2.419476527953252116e+02,2.099710322800469112e-02
7.496599634506555532e-01,5.993601064066825757e+02,1.407885235658434264e-01,4.138376467522621560e+00,1.367000000000000000e+04,1.389901184709145276e+01,2.421801576435750007e+02,2.109506521263943696e-02
7.496928063862569047e-01,5.993478876273020433e+02,1.408690921949679598e-01,4.143156202570688507e+00,1.368000000000000000e+04,1.395958390466543442e+01,2.427408620124056995e+02,2.109506513096884653e-02
7.497258670112187939e-01,5.992805758609258646e+02,1.409492713376567508e-01,4.147934791941795041e+00,1.369000000000000000e+04,1.402081288465808306e+01,2.436132544558776942e+02,2.111390399239501323e-02
7.497592061337157165e-01,5.991506650695664575e+02,1.410289226041333832e-01,4.152705295932500817e+00,1.370000000000000000e+04,1.408391054751338878e+01,2.447615084169215436e+02,2.120433053785351907e-02
7.497929118660715542e-01,5.989370636189145216e+02,1.411079331771383227e-01,4.157463675004826165e+00,1.371000000000000000e+04,1.415044225929012178e+01,2.461403958004419223e+02,2.136860553831234841e-02
7.498270667822650726e-01,5.986390296207382562e+02,1.411862217317952917e-01,4.162208620670750037e+00,1.372000000000000000e+04,1.422055010450412205e+01,2.476893105409862130e+02,2.143642556264546001e-02
7.498617573475344633e-01,5.982491831071672550e+02,1.412637429662697008e-01,4.166941123519337431e+00,1.373000000000000000e+04,1.429450381341437293e+01,2.493344020621375705e+02,2.152233101603359330e-02
7.498970777962787881e-01,5.977801269617466460e+02,1.413404942603767589e-01,4.171665030170745858e+00,1.374000000000000000e+04,1.437238320784522116e+01,2.509943124094685061e+02,2.164968189790994479e-02
7.499330385422926515e-01,5.972272375992989737e+02,1.414165018997368684e-01,4.176385963000091017e+00,1.375000000000000000e+04,1.445455774019140982e+01,2.525721211578329815e+02,2.170996637751271621e-02
7.499697337744057890e-01,5.966169432779480530e+02,1.414918452936446969e-01,4.181113249218494587e+00,1.376000000000000000e+04,1.454099740155663412e+01,2.539676165133182622e+02,2.178908968985107664e-02
7.500071920527751068e-01,5.959503212232110627e+02,1.415666369386793522e-01,4.185858263390671574e+00,1.377000000000000000e+04,1.463143532608508046e+01,2.550861120346659732e+02,2.184560631019159122e-02
7.500454218161278774e-01,5.952395154349610493e+02,1.416410196884816119e-01,4.190634165624659069e+00,1.378000000000000000e+04,1.472553189667405604e+01,2.558430481158743248e+02,2.194356865467488385e-02
7.500843876628014995e-01,5.944840865658588882e+02,1.417151495318045296e-01,4.195454798574797195e+00,1.379000000000000000e+04,1.482239632119156525e+01,2.561685206929192873e+02,2.200385314678571236e-02
7.501240347364239724e-01,5.936828737033187053e+02,1.417892056878873319e-01,4.200335275481068997e+00,1.380000000000000000e+04,1.492168909492307982e+01,2.560193013203395935e+02,2.218772085385936968e-02
7.501642787489790631e-01,5.928448423660598792e+02,1.418633758551760549e-01,4.205291613466942913e+00,1.381000000000000000e+04,1.502325362194120295e+01,2.553826383352354981e+02,2.230376837295700368e-02
7.502050035822124263e-01,5.919780298764645750e+02,1.419378422075510682e-01,4.210339566051796822e+00,1.382000000000000000e+04,1.512659549661397662e+01,2.542783412344943486e+02,2.247256468698987167e-02
7.502460628856609803e-01,5.911019177985424449e+02,1.420127706429321623e-01,4.215494583594672662e+00,1.383000000000000000e+04,1.523339888107522455e+01,2.527584514313967929e+02,2.263081106384944030e-02
7.502872804325594336e-01,5.902348827191183318e+02,1.420883011925081763e-01,4.220771525688371106e+00,1.384000000000000000e+04,1.534278032631914002e+01,2.509009994648903046e+02,2.272726583530529365e-02
7.503284545949707729e-01,5.893736984947497604e+02,1.421645402852850237e-01,4.226182532204766140e+00,1.385000000000000000e+04,1.545473150761966963e+01,2.488040421600018988e+02,2.279508570053877595e-02
7.503693680112956121e-01,5.885297035286868095e+02,1.422415554235673951e-01,4.231736887882321163e+00,1.386000000000000000e+04,1.556794019675799845e+01,2.465749818043341008e+02,2.290435128991027969e-02
7.504097900038249058e-01,5.876876568956199662e+02,1.423193732939950773e-01,4.237440399571306138e+00,1.387000000000000000e+04,1.568277895302386682e+01,2.443225837323291216e+02,2.306937982888198832e-02
7.504495157230967051e-01,5.868385453780229000e+02,1.423979821578107430e-01,4.243296848113215169e+00,1.388000000000000000e+04,1.580063039346583764e+01,2.421469444260578427e+02,2.323440839449264841e-02
7.504882933335049744e-01,5.859987879962698116e+02,1.424773296330932026e-01,4.249307351834017865e+00,1.389000000000000000e+04,1.592130347677308499e+01,2.401317170771806673e+02,2.330222834877622440e-02
7.505259265163020110e-01,5.851763623179689375e+02,1.425573403402277950e-01,4.255470757221170963e+00,1.390000000000000000e+04,1.604446553744454462e+01,2.383392291717752300e+02,2.341074046340212156e-02
7.505622462212049317e-01,5.843577249611432762e+02,1.426379160329701024e-01,4.261783741063810638e+00,1.391000000000000000e+04,1.617144788035293601e+01,2.368134343441154215e+02,2.353130919776099533e-02
7.505971154768815712e-01,5.835564881860774449e+02,1.427189459665789417e-01,4.268242633330689095e+00,1.392000000000000000e+04,1.630244811904432112e+01,2.355769669812813731e+02,2.367674523276850837e-02
7.506304350433494754e-01,5.827759709169818052e+02,1.428003150059816151e-01,4.274842771948295095e+00,1.393000000000000000e+04,1.643764004065230466e+01,2.346350720098138254e+02,2.377470717637290495e-02
7.506621444684575817e-01,5.820172959590823893e+02,1.428819106778695114e-01,4.281579448984922820e+00,1.394000000000000000e+04,1.657747702543869650e+01,2.339790711087806585e+02,2.379354605603550832e-02
7.506922204464143711e-01,5.812885447565869299e+02,1.429636288329331484e-01,4.288447788023431073e+00,1.395000000000000000e+04,1.672151012650245505e+01,2.335898288803898879e+02,2.394802466153089435e-02
7.507206728033337662e-01,5.805903614527262562e+02,1.430453760286586329e-01,4.295444368502320920e+00,1.396000000000000000e+04,1.687146498466966804e+01,2.334417453528693613e+02,2.409421402530238093e-02
7.507475407100960840e-01,5.799162573215240855e+02,1.431270729594554536e-01,4.302567308029718873e+00,1.397000000000000000e+04,1.702737878042227848e+01,2.335045530884718232e+02,2.422910015183427773e-02
7.507728890507209263e-01,5.792858887991362735e+02,1.432086608801113325e-01,4.309815646057343130e+00,1.398000000000000000e+04,1.718787097758975335e+01,2.337458889691610295e+02,2.427808109221801097e-02
7.507968014200872009e-01,5.787007163986220348e+02,1.432900977586777647e-01,4.317188357818242395e+00,1.399000000000000000e+04,1.735252215556517186e+01,2.341337315998815711e+02,2.439488184427988926e-02
7.508193748924479882e-01,5.781651078512288677e+02,1.433713575918421634e-01,4.324685554687770939e+00,1.400000000000000000e+04,1.752026500319369973e+01,2.346369710142598421e+02,2.444386268742408316e-02
7.508193748924479882e-01,5.781651078512288677e+02,1.433713575918421634e-01,4.324685554687770939e+00,1.400000000000000000e+04,1.752026500319369973e+01,2.346369710142598421e+02,2.444386268742408316e-02
7.508407155608789463e-01,5.776828087492382338e+02,1.434524294615610596e-01,4.332307108050036604e+00,1.401000000000000000e+04,1.768978370554192736e+01,2.352263791204761958e+02,2.449284360956958603e-02
7.508609340485844497e-01,5.772636319346435130e+02,1.435333161104190569e-01,4.340053232470453715e+00,1.402000000000000000e+04,1.786011507681288535e+01,2.358754515248012353e+02,2.453428906100527454e-02
7.508801405621480241e-01,5.769011004530220816e+02,1.436140320703241657e-01,4.347924511875919329e+00,1.403000000000000000e+04,1.803125025593641695e+01,2.365609526032459371e+02,2.466917485183323100e-02
7.508984436893509917e-01,5.765888868025861029e+02,1.436945986232310013e-01,4.355923583335488125e+00,1.404000000000000000e+04,1.820488802483237123e+01,2.372627455425827634e+02,2.480858212427000317e-02
7.509159530729332399e-01,5.763314677630945653e+02,1.437750456337103244e-01,4.364054129893086831e+00,1.405000000000000000e+04,1.837925903000308026e+01,2.379631473193366844e+02,2.478974296187836865e-02
7.509327791148348030e-01,5.761418680780585646e+02,1.438554094285778018e-01,4.372317967434952379e+00,1.406000000000000000e+04,1.855119066525469407e+01,2.386480391147373155e+02,2.479049604339505705e-02
7.509490327148445887e-01,5.760039911838480293e+02,1.439357280216118085e-01,4.380714941624143322e+00,1.407000000000000000e+04,1.872026099419123213e+01,2.393079278677552111e+02,2.482892684220035576e-02
7.509648261218596632e-01,5.759151194835772003e+02,1.440160375444442808e-01,4.389244494452963608e+00,1.408000000000000000e+04,1.888521551416883781e+01,2.399365316816519282e+02,2.487715421660294940e-02
7.509802743655920043e-01,5.758733473044017046e+02,1.440963687322218689e-01,4.397903428239897217e+00,1.409000000000000000e+04,1.904434769066226707e+01,2.405306791720353772e+02,2.493367071258097839e-02
7.509954966686056554e-01,5.758769128430174078e+02,1.441767434511353474e-01,4.406686053610588516e+00,1.410000000000000000e+04,1.919660011285102996e+01,2.410901843094736989e+02,2.504142896201973223e-02
7.510106178547582001e-01,5.759191976518141018e+02,1.442571716576738494e-01,4.415584753408865026e+00,1.411000000000000000e+04,1.934149233939314882e+01,2.416174338375988668e+02,2.510924875205250081e-02
7.510257686536503385e-01,5.759885579594966885e+02,1.443376491819055307e-01,4.424589144569295307e+00,1.412000000000000000e+04,1.947840194137480552e+01,2.421172076111856768e+02,2.524790230208048478e-02
7.510410823416528991e-01,5.760725463726809039e+02,1.444181564188543043e-01,4.433688575289965073e+00,1.413000000000000000e+04,1.961168022735900607e+01,2.425986800194799002e+02,2.534511026925297464e-02
7.510566951012246362e-01,5.761734474468231610e+02,1.444986587365039432e-01,4.442873812355121466e+00,1.414000000000000000e+04,1.974119517024492154e+01,2.430647635827914144e+02,2.542423332713626347e-02
7.510727045941872904e-01,5.762877678171291791e+02,1.445791067589418943e-01,4.452131967536348434e+00,1.415000000000000000e+04,1.986498423729556606e+01,2.435542862777368498e+02,2.548451750652736686e-02
7.510892422193571338e-01,5.763970156300204053e+02,1.446594400905953093e-01,4.461448231109688578e+00,1.416000000000000000e+04,1.998394472274997469e+01,2.440595396761343920e+02,2.555158364390509515e-02
7.511064022656086525e-01,5.764935600706484138e+02,1.447395909321656238e-01,4.470808000158167594e+00,1.417000000000000000e+04,2.009976663771148964e+01,2.446091987325918069e+02,2.563070673198877825e-02
7.511242688540614720e-01,5.765691326196339332e+02,1.448194874133530152e-01,4.480198053282207660e+00,1.418000000000000000e+04,2.021372910661388289e+01,2.452221310436808039e+02,2.566084884494618940e-02
7.511429100843688422e-01,5.766273266945709111e+02,1.448990588324667594e-01,4.489606294648275764e+00,1.419000000000000000e+04,2.032614365918736965e+01,2.459127913688452054e+02,2.575127531444513021e-02
7.511623770470162720e-01,5.766575592426058847e+02,1.449782406337003227e-01,4.499022757475876766e+00,1.420000000000000000e+04,2.043925160144214459e+01,2.466885081459761579e+02,2.575881065373165912e-02
7.511827035672969943e-01,5.766563179310296618e+02,1.450569793127602924e-01,4.508441096106644785e+00,1.421000000000000000e+04,2.055449735621612462e+01,2.475455767147948336e+02,2.582587682052198824e-02
7.512039065729680942e-01,5.766195368023951460e+02,1.451352368833261353e-01,4.517858879293097374e+00,1.422000000000000000e+04,2.067359162015680241e+01,2.484678138151859343e+02,2.589294277439424877e-02
7.512259866377004602e-01,5.765418323790877366e+02,1.452129945502028119e-01,4.527278426941139244e+00,1.423000000000000000e+04,2.079907640263402158e+01,2.494265337670844644e+02,2.588239241573098148e-02
7.512489264599687688e-01,5.764238233262902895e+02,1.452902559138582461e-01,4.536707108493586382e+00,1.424000000000000000e+04,2.093099020826175050e+01,2.503797142006126819e+02,2.593137313581986292e-02
7.512726967723297733e-01,5.762677856103389331e+02,1.453670471176400358e-01,4.546154248134068432e+00,1.425000000000000000e+04,2.106866386130113966e+01,2.512808699807218318e+02,2.593137296585520946e-02
7.512972547655054623e-01,5.760880350012314466e+02,1.454434168290599239e-01,4.555631315923466040e+00,1.426000000000000000e+04,2.121140643585371421e+01,2.520753210255143131e+02,2.602933458570793473e-02
7.513225410782280456e-01,5.758690868773013563e+02,1.455194355244272542e-01,4.565152846830306643e+00,1.427000000000000000e+04,2.135931918972891097e+01,2.527111023148977154e+02,2.599994566322520045e-02
7.513484831943575415e-01,5.756139099928888072e+02,1.455951915935126684e-01,4.574735025360915586e+00,1.428000000000000000e+04,2.151190245093810560e+01,2.531421134110814535e+02,2.606701182487481186e-02
7.513749944675773840e-01,5.753421026185623077e+02,1.456707866892508474e-01,4.584396485719035574e+00,1.429000000000000000e+04,2.166910061732588488e+01,2.533330554647461099e+02,2.605570833980539250e-02
7.514019630000179362e-01,5.750511244433866977e+02,1.457463305296734513e-01,4.594155604864059050e+00,1.430000000000000000e+04,2.182895378786913909e+01,2.532602621966370009e+02,2.605570796172563056e-02
7.514293000513745380e-01,5.747382512117247870e+02,1.458219347353653661e-01,4.604030224445415875e+00,1.431000000000000000e+04,2.199195215517245572e+01,2.529080196766932431e+02,2.598864134679207752e-02
7.514568950476262499e-01,5.744047591006074072e+02,1.458977017475189542e-01,4.614037273876050449e+00,1.432000000000000000e+04,2.215613322285723541e+01,2.523258041516379251e+02,2.603762228350538221e-02
7.514846052898818130e-01,5.740670908585625511e+02,1.459737278717782305e-01,4.624191350194116090e+00,1.433000000000000000e+04,2.232214431982544056e+01,2.515030034607921152e+02,2.619586824813913833e-02
7.515123030188032294e-01,5.737238905627514214e+02,1.460500941991578761e-01,4.634507451608896211e+00,1.434000000000000000e+04,2.249222336688617929e+01,2.504872310170325989e+02,2.637973530943872602e-02
7.515398709293774626e-01,5.733935839949206184e+02,1.461268632921309263e-01,4.644999846783281150e+00,1.435000000000000000e+04,2.266574946455547490e+01,2.493322144834637584e+02,2.642796254828022259e-02
7.515671688505551895e-01,5.730808144917625668e+02,1.462040783678812406e-01,4.655677904069398743e+00,1.436000000000000000e+04,2.284071254264498307e+01,2.480804560485563854e+02,2.649502866722951849e-02
7.515940655514846691e-01,5.727811300711895228e+02,1.462817663559637105e-01,4.666548226828616919e+00,1.437000000000000000e+04,2.301820498182822661e+01,2.467825076711165480e+02,2.656360154368808332e-02
7.516204286225425246e-01,5.724879336945627983e+02,1.463599376707796496e-01,4.677615730171917008e+00,1.438000000000000000e+04,2.319777963429827139e+01,2.454776107020365998e+02,2.659374335464655473e-02
7.516461321202499990e-01,5.722141514851612101e+02,1.464385909087093929e-01,4.688882815726572950e+00,1.439000000000000000e+04,2.337908168697186184e+01,2.441984656833353995e+02,2.667286624124898253e-02
7.516710597218853041e-01,5.719698983186975738e+02,1.465177153992329728e-01,4.700350671987680862e+00,1.440000000000000000e+04,2.356248236571314791e+01,2.429700205681408249e+02,2.661258168570190472e-02
7.516951058186507328e-01,5.717285940470204650e+02,1.465972942074087459e-01,4.712017584945708215e+00,1.441000000000000000e+04,2.374603154563127561e+01,2.418078640134085333e+02,2.663895575806529692e-02
7.517181728903225002e-01,5.715075950353129883e+02,1.466773067780600126e-01,4.723880763829260587e+00,1.442000000000000000e+04,2.393078977622077019e+01,2.407222184993890437e+02,2.672938188689132424e-02
7.517401745412702896e-01,5.712631302518229859e+02,1.467577300653436223e-01,4.735938008406558986e+00,1.443000000000000000e+04,2.411788971790595326e+01,2.397189444182007776e+02,2.674143833649299945e-02
7.517610362810031033e-01,5.709863743275952856e+02,1.468385389047014433e-01,4.748188014126641932e+00,1.444000000000000000e+04,2.430917969078709362e+01,2.388020723606129820e+02,2.682809605256323421e-02
7.517806961338235894e-01,5.707032835397571944e+02,1.469197055211985681e-01,4.760633625346311959e+00,1.445000000000000000e+04,2.450687371195802911e+01,2.379750576297454074e+02,2.685748402204968591e-02
7.517991052374319860e-01,5.704001649202932640e+02,1.470011986617069943e-01,4.773275657641348424e+00,1.446000000000000000e+04,2.470939154715135189e+01,2.372411008087752862e+02,2.693585279722296791e-02
7.518162284104366044e-01,5.701001389659061260e+02,1.470829832550670790e-01,4.786113668817337796e+00,1.447000000000000000e+04,2.491627143710548609e+01,2.366074702383225770e+02,2.696599475653444627e-02
7.518320453823396088e-01,5.698054670156155908e+02,1.471650188482639954e-01,4.799145659842056766e+00,1.448000000000000000e+04,2.512811065060830629e+01,2.360736574822068974e+02,2.691625940761051619e-02
7.518465599553623147e-01,5.695030384063263682e+02,1.472472607394801625e-01,4.812371303605877948e+00,1.449000000000000000e+04,2.534529130769577066e+01,2.356498679888071592e+02,2.703305982870124816e-02
7.518597887608988728e-01,5.691967787355334849e+02,1.473296584685031829e-01,4.825787584373702366e+00,1.450000000000000000e+04,2.556717531744497052e+01,2.353413196833618599e+02,2.698483168054829212e-02
7.518717630566255083e-01,5.688996127115922263e+02,1.474121549326397607e-01,4.839388919304370873e+00,1.451000000000000000e+04,2.579265742428112418e+01,2.351491125308709798e+02,2.699236701527792104e-02
7.518825256746951569e-01,5.686034304797872210e+02,1.474946943150628742e-01,4.853168695690593282e+00,1.452000000000000000e+04,2.602332694854573703e+01,2.350730309909219784e+02,2.710841350512625467e-02
7.518921343021247594e-01,5.683072091236452934e+02,1.475772240515856593e-01,4.867127538140312737e+00,1.453000000000000000e+04,2.626355728171784421e+01,2.351080241864331413e+02,2.724782034700507991e-02
7.519006552341457317e-01,5.680219217433548238e+02,1.476596965444515186e-01,4.881267761989019682e+00,1.454000000000000000e+04,2.651163556435959734e+01,2.352422290811894925e+02,2.726665909733269957e-02
7.519081594561555226e-01,5.677510608417577487e+02,1.477420720276809429e-01,4.895588862872803482e+00,1.455000000000000000e+04,2.676512132725374116e+01,2.354588417297169656e+02,2.737517029851926562e-02
7.519147186546440986e-01,5.674733657996565626e+02,1.478243207774790069e-01,4.910091968538299767e+00,1.456000000000000000e+04,2.702584068061587885e+01,2.357380166651842899e+02,2.729981401526921508e-02
7.519204008985889143e-01,5.671753250960146033e+02,1.479064247071505411e-01,4.924784031377675397e+00,1.457000000000000000e+04,2.729615351551953850e+01,2.360567128023603800e+02,2.738496487017579722e-02
7.519252667096665288e-01,5.668541587742745378e+02,1.479883781635732143e-01,4.939676755886937443e+00,1.458000000000000000e+04,2.757570348395778836e+01,2.363896937404568916e+02,2.724028145138407409e-02
7.519293674117263349e-01,5.664904526214617135e+02,1.480701880041566110e-01,4.954779809244109323e+00,1.459000000000000000e+04,2.786106177391214089e+01,2.367102672325246999e+02,2.722897772321021884e-02
7.519327371909949598e-01,5.661112639728671638e+02,1.481518742890046425e-01,4.970102184163891046e+00,1.460000000000000000e+04,2.815347305774995590e+01,2.369975440968022156e+02,2.716115693835022618e-02
7.519353968295665602e-01,5.656861860286612682e+02,1.482334562401777245e-01,4.985658142898723000e+00,1.461000000000000000e+04,2.845666339263422273e+01,2.372404590144509200e+02,2.732618427981668360e-02
7.519373715278302450e-01,5.652443087274932623e+02,1.483149670640004913e-01,5.001473082758121080e+00,1.462000000000000000e+04,2.877308027889700881e+01,2.374177239255949985e+02,2.738270054754163296e-02
