# avTemp, avVisc, modeltime, Nu, step, surfVRMS, VRMS, yielding
7.783347229127131062e-01,7.962719861547838036e+02,1.702734781672199105e-01,4.118387803825338978e+00,1.924000000000000000e+04,6.246062805660728579e+00,2.737771930269192922e+02,4.516824401619244818e-03
7.783421465322798438e-01,7.962545988837267714e+02,1.703539433335291842e-01,4.118467340113543429e+00,1.925000000000000000e+04,6.246111211017426612e+00,2.737936139189362166e+02,4.516824401619244818e-03
7.783495581550720077e-01,7.962372183334155125e+02,1.704344083884845595e-01,4.118546782917886340e+00,1.926000000000000000e+04,6.246160203773706954e+00,2.738098931815760011e+02,4.516824401619244818e-03
7.783569574898047128e-01,7.962198479437438436e+02,1.705148734166095359e-01,4.118626132201677059e+00,1.927000000000000000e+04,6.246209511725019148e+00,2.738260734303586901e+02,4.516824401619244818e-03
7.783643442766690068e-01,7.962024914729250895e+02,1.705953384876647272e-01,4.118705387737263912e+00,1.928000000000000000e+04,6.246258859773898386e+00,2.738421996319848404e+02,4.516824401619244818e-03
7.783717182930574019e-01,7.961851528565701983e+02,1.706758036543782053e-01,4.118784549090357849e+00,1.929000000000000000e+04,6.246307978694529695e+00,2.738583178975033547e+02,4.516824401619244818e-03
7.783790793581776279e-01,7.961678360707317097e+02,1.707562689507476084e-01,4.118863615611817686e+00,1.930000000000000000e+04,6.246356613316405237e+00,2.738744742547295914e+02,4.516824401619244818e-03
7.783864273364954345e-01,7.961505450036579532e+02,1.708367343909331371e-01,4.118942586436783238e+00,1.931000000000000000e+04,6.246404529719032261e+00,2.738907134586269763e+02,4.516824401619244818e-03
7.783937621399474871e-01,7.961332833392953034e+02,1.709171999687383037e-01,4.119021460490642994e+00,1.932000000000000000e+04,6.246451521412973662e+00,2.739070778804195925e+02,4.516824401619244818e-03
7.784010837289894180e-01,7.961160544554319358e+02,1.709976656576642773e-01,4.119100236501283874e+00,1.933000000000000000e+04,6.246497414096269019e+00,2.739236064930196335e+02,4.516824401619244818e-03
7.784083921123601257e-01,7.960988613389113198e+02,1.710781314115213947e-01,4.119178913016905419e+00,1.934000000000000000e+04,6.246542069312205570e+00,2.739403339597779450e+02,4.516824401619244818e-03
7.784156873458168979e-01,7.960817065193032249e+02,1.711585971655886218e-01,4.119257488428521796e+00,1.935000000000000000e+04,6.246585386683352503e+00,2.739572898200590316e+02,4.516824401619244818e-03
7.784229695296314144e-01,7.960645920224091014e+02,1.712390628383048674e-01,4.119335960996326484e+00,1.936000000000000000e+04,6.246627304797208069e+00,2.739744977751121837e+02,4.516824401619244818e-03
7.784302388053024879e-01,7.960475193437954431e+02,1.713195283334673080e-01,4.119414328878807652e+00,1.937000000000000000e+04,6.246667800911650303e+00,2.739919750790157877e+02,4.516824401619244818e-03
7.784374953511922213e-01,7.960304894422448569e+02,1.713999935428912880e-01,4.119492590163723378e+00,1.938000000000000000e+04,6.246706889114355121e+00,2.740097320559358991e+02,4.516824401619244818e-03
7.784447393776263713e-01,7.960135027519187361e+02,1.714804583494612400e-01,4.119570742899845150e+00,1.939000000000000000e+04,6.246744617678162470e+00,2.740277717680602905e+02,4.516824401619244818e-03
7.784519711212432025e-01,7.959965592118034010e+02,1.715609226304758428e-01,4.119648785128435797e+00,1.940000000000000000e+04,6.246781065194584315e+00,2.740460898628779773e+02,4.516824401619244818e-03
7.784591908388772685e-01,7.959796583096065206e+02,1.716413862611750607e-01,4.119726714913642951e+00,1.941000000000000000e+04,6.246816336237755785e+00,2.740646746175532371e+02,4.516824401619244818e-03
7.784663988013195146e-01,7.959627991381239553e+02,1.717218491183286344e-01,4.119804530370879903e+00,1.942000000000000000e+04,6.246850555956780404e+00,2.740835071907958991e+02,4.516824401619244818e-03
7.784735952866650432e-01,7.959459804602602162e+02,1.718023110837684775e-01,4.119882229692541031e+00,1.943000000000000000e+04,6.246883864867969649e+00,2.741025620917057495e+02,4.516824401619244818e-03
7.784807805738779285e-01,7.959292007802782791e+02,1.718827720477531795e-01,4.119959811170549102e+00,1.944000000000000000e+04,6.246916413090391806e+00,2.741218078632877564e+02,4.516824401619244818e-03
7.784879549365231188e-01,7.959124584176075814e+02,1.719632319120513453e-01,4.120037273215293006e+00,1.945000000000000000e+04,6.246948354850093921e+00,2.741412079830222979e+02,4.516824401619244818e-03
7.784951186368688214e-01,7.958957515802118223e+02,1.720436905926190363e-01,4.120114614370713468e+00,1.946000000000000000e+04,6.246979843279261146e+00,2.741607219698806830e+02,4.516824401619244818e-03
7.785022719205295649e-01,7.958790784342810412e+02,1.721241480217387543e-01,4.120191833325455910e+00,1.947000000000000000e+04,6.247011025555784691e+00,2.741803066740856707e+02,4.516824401619244818e-03
7.785094150118854195e-01,7.958624371678058651e+02,1.722046041495046420e-01,4.120268928920079787e+00,1.948000000000000000e+04,6.247042038925159524e+00,2.741999176917463501e+02,4.516824401619244818e-03
7.785165481100622120e-01,7.958458260458173754e+02,1.722850589445905634e-01,4.120345900150580221e+00,1.949000000000000000e+04,6.247073007295311342e+00,2.742195108251602278e+02,4.516824401619244818e-03
7.785236713858699753e-01,7.958292434563380766e+02,1.723655123943100553e-01,4.120422746168557637e+00,1.950000000000000000e+04,6.247104038727667508e+00,2.742390434941434023e+02,4.516824401619244818e-03
7.785307849796418989e-01,7.958126879462571424e+02,1.724459645040400946e-01,4.120499466278479517e+00,1.951000000000000000e+04,6.247135223883236499e+00,2.742584760193117290e+02,4.516824401619244818e-03
7.785378889998135765e-01,7.957961582476850708e+02,1.725264152961070441e-01,4.120576059932502311e+00,1.952000000000000000e+04,6.247166634913448036e+00,2.742777727205721021e+02,4.516824401619244818e-03
7.785449835225869419e-01,7.957796532946017578e+02,1.726068648082280388e-01,4.120652526723340259e+00,1.953000000000000000e+04,6.247198325456367662e+00,2.742969028088512573e+02,4.516824401619244818e-03
7.785520685923495998e-01,7.957631722306979327e+02,1.726873130915785870e-01,4.120728866375555910e+00,1.954000000000000000e+04,6.247230330915416019e+00,2.743158410709251029e+02,4.516824401619244818e-03
7.785591442229714554e-01,7.957467144089696376e+02,1.727677602085447572e-01,4.120805078735717331e+00,1.955000000000000000e+04,6.247262669546937985e+00,2.743345683560661996e+02,4.516824401619244818e-03
7.785662103998567396e-01,7.957302793834052181e+02,1.728482062302217070e-01,4.120881163761712429e+00,1.956000000000000000e+04,6.247295343936689171e+00,2.743530718658587375e+02,4.516824401619244818e-03
7.785732670826100987e-01,7.957138668937834609e+02,1.729286512337426529e-01,4.120957121511696464e+00,1.957000000000000000e+04,6.247328342838325277e+00,2.743713452458441111e+02,4.516824401619244818e-03
7.785803142081991757e-01,7.956974768461468557e+02,1.730090952995404496e-01,4.121032952132888560e+00,1.958000000000000000e+04,6.247361643492597594e+00,2.743893884477467964e+02,4.516824401619244818e-03
7.785873516946246742e-01,7.956811092881443983e+02,1.730895385086579641e-01,4.121108655850618696e+00,1.959000000000000000e+04,6.247395213784887602e+00,2.744072073892565413e+02,4.516824401619244818e-03
7.785943794447225397e-01,7.956647643817867674e+02,1.731699809402235390e-01,4.121184232957862292e+00,1.960000000000000000e+04,6.247429014897478261e+00,2.744248134088050506e+02,4.516824401619244818e-03
7.786013973502521335e-01,7.956484423752550583e+02,1.732504226691893023e-01,4.121259683805464036e+00,1.961000000000000000e+04,6.247463003533638037e+00,2.744422225386507534e+02,4.516824401619244818e-03
7.786084052958470725e-01,7.956321435763411500e+02,1.733308637644049854e-01,4.121335008793115762e+00,1.962000000000000000e+04,6.247497134204911262e+00,2.744594546339086492e+02,4.516824401619244818e-03
7.786154031629393124e-01,7.956158683257792745e+02,1.734113042870714383e-01,4.121410208361183436e+00,1.963000000000000000e+04,6.247531361188497279e+00,2.744765324435511502e+02,4.516824401619244818e-03
7.786223908334187760e-01,7.955996169734285104e+02,1.734917442895892170e-01,4.121485282983324616e+00,1.964000000000000000e+04,6.247565640230299699e+00,2.744934806602443018e+02,4.516824401619244818e-03
7.786293681930713806e-01,7.955833898573832812e+02,1.735721838147952778e-01,4.121560233159889286e+00,1.965000000000000000e+04,6.247599930013340241e+00,2.745103250015257004e+02,4.516824401619244818e-03
7.786363351345502171e-01,7.955671872857637936e+02,1.736526228955632134e-01,4.121635059412013469e+00,1.966000000000000000e+04,6.247634193197216135e+00,2.745270913587238510e+02,4.516824401619244818e-03
7.786432915599349469e-01,7.955510095228651153e+02,1.737330615547310608e-01,4.121709762276361211e+00,1.967000000000000000e+04,6.247668397238383520e+00,2.745438050120039293e+02,4.516824401619244818e-03
7.786502373827673962e-01,7.955348567786162448e+02,1.738134998053209868e-01,4.121784342300304438e+00,1.968000000000000000e+04,6.247702514869896362e+00,2.745604899247720709e+02,4.516824401619244818e-03
7.786571725294614277e-01,7.955187292015373259e+02,1.738939376510429957e-01,4.121858800037640158e+00,1.969000000000000000e+04,6.247736524331790164e+00,2.745771681161251081e+02,4.516824401619244818e-03
7.786640969402461865e-01,7.955026268761658912e+02,1.739743750870884065e-01,4.121933136044680701e+00,1.970000000000000000e+04,6.247770409239322476e+00,2.745938591206028150e+02,4.516824401619244818e-03
7.786710105694975015e-01,7.954865498246593916e+02,1.740548121012076288e-01,4.122007350876646825e+00,1.971000000000000000e+04,6.247804158158027477e+00,2.746105795836547827e+02,4.516824401619244818e-03
7.786779133860011193e-01,7.954704980117048763e+02,1.741352486749984663e-01,4.122081445084252671e+00,1.972000000000000000e+04,6.247837763977240222e+00,2.746273430518495502e+02,4.516824401619244818e-03
7.786848053725032859e-01,7.954544713518665731e+02,1.742156847852484591e-01,4.122155419210303151e+00,1.973000000000000000e+04,6.247871223163482313e+00,2.746441599848146211e+02,4.516824401619244818e-03
7.786916865253611375e-01,7.954384697174946268e+02,1.742961204051492186e-01,4.122229273786186532e+00,1.974000000000000000e+04,6.247904534979874747e+00,2.746610379941761266e+02,4.516824401619244818e-03
7.786985568536906044e-01,7.954224929464110119e+02,1.743765555052635696e-01,4.122303009328259549e+00,1.975000000000000000e+04,6.247937700897919555e+00,2.746779822102054709e+02,4.516824401619244818e-03
7.787054163783554417e-01,7.954065408502644914e+02,1.744569900542578544e-01,4.122376626334255612e+00,1.976000000000000000e+04,6.247970723865516440e+00,2.746949956445033649e+02,4.516824401619244818e-03
7.787122651307128995e-01,7.953906132232632444e+02,1.745374240195229631e-01,4.122450125279896405e+00,1.977000000000000000e+04,6.248003607904331069e+00,2.747120794860130673e+02,4.516824401619244818e-03
7.787191031514388850e-01,7.953747098521147336e+02,1.746178573678335288e-01,4.122523506615878297e+00,1.978000000000000000e+04,6.248036357429062271e+00,2.747292332908432968e+02,4.516824401619244818e-03
7.787259304890901124e-01,7.953588305275004586e+02,1.746982900661108173e-01,4.122596770765261986e+00,1.979000000000000000e+04,6.248068976657406459e+00,2.747464550981158027e+02,4.516824401619244818e-03
7.787327471988194638e-01,7.953429750569342787e+02,1.747787220822327736e-01,4.122669918121175670e+00,1.980000000000000000e+04,6.248101468772612854e+00,2.747637415398614849e+02,4.516824401619244818e-03
7.787395533410463866e-01,7.953271432779235965e+02,1.748591533857747349e-01,4.122742949044790883e+00,1.981000000000000000e+04,6.248133835388560264e+00,2.747810879885291229e+02,4.516824401619244818e-03
7.787463489801405014e-01,7.953113350703778224e+02,1.749395839485899384e-01,4.122815863863301900e+00,1.982000000000000000e+04,6.248166075788545548e+00,2.747984887537462555e+02,4.516824401619244818e-03
7.787531341831820386e-01,7.952955503677105753e+02,1.750200137452207760e-01,4.122888662868179566e+00,1.983000000000000000e+04,6.248198186597973880e+00,2.748159373061442921e+02,4.516824401619244818e-03
7.787599090187012907e-01,7.952797891656451839e+02,1.751004427532005803e-01,4.122961346313692488e+00,1.984000000000000000e+04,6.248230161335741606e+00,2.748334265021387068e+02,4.516824401619244818e-03
7.787666735558251840e-01,7.952640515287124572e+02,1.751808709533060615e-01,4.123033914415803025e+00,1.985000000000000000e+04,6.248261990272773403e+00,2.748509488063652384e+02,4.516824401619244818e-03
7.787734278634050877e-01,7.952483375938420522e+02,1.752612983297568705e-01,4.123106367351627277e+00,1.986000000000000000e+04,6.248293660333421151e+00,2.748684965334398953e+02,4.516824401619244818e-03
7.787801720094877922e-01,7.952326475702196831e+02,1.753417248702823783e-01,4.123178705259372911e+00,1.987000000000000000e+04,6.248325155362591588e+00,2.748860621141147931e+02,4.516824401619244818e-03
7.787869060608807459e-01,7.952169817353055805e+02,1.754221505659685487e-01,4.123250928238801016e+00,1.988000000000000000e+04,6.248356456549627680e+00,2.749036383707770028e+02,4.516824401619244818e-03
7.787936300828496305e-01,7.952013404271318677e+02,1.755025754108793801e-01,4.123323036352368298e+00,1.989000000000000000e+04,6.248387543001619804e+00,2.749212187398566698e+02,4.516824401619244818e-03
7.788003441388365866e-01,7.951857240337074018e+02,1.755829994015545292e-01,4.123395029627126007e+00,1.990000000000000000e+04,6.248418392644405905e+00,2.749387973846095861e+02,4.516824401619244818e-03
7.788070482903542979e-01,7.951701329805327987e+02,1.756634225365361068e-01,4.123466908057521252e+00,1.991000000000000000e+04,6.248448982980708166e+00,2.749563691720313159e+02,4.516824401619244818e-03
7.788137425968155725e-01,7.951545677174816547e+02,1.757438448160341948e-01,4.123538671609148665e+00,1.992000000000000000e+04,6.248479291877130137e+00,2.749739295439612192e+02,4.516824401619244818e-03
7.788204271155023672e-01,7.951390287053320662e+02,1.758242662417464630e-01,4.123610320223339620e+00,1.993000000000000000e+04,6.248509298450599658e+00,2.749914743303523892e+02,4.516824401619244818e-03
7.788271019014687546e-01,7.951235164024590176e+02,1.759046868167617461e-01,4.123681853822368737e+00,1.994000000000000000e+04,6.248538983461529916e+00,2.750089996164560375e+02,4.516824401619244818e-03
7.788337670076269648e-01,7.951080312511489865e+02,1.759851065454501040e-01,4.123753272315036078e+00,1.995000000000000000e+04,6.248568330194253839e+00,2.750265016886618241e+02,4.516824401619244818e-03
7.788404224846208201e-01,7.950925736635115300e+02,1.760655254332771924e-01,4.123824575602565545e+00,1.996000000000000000e+04,6.248597324860852176e+00,2.750439770574237741e+02,4.516824401619244818e-03
7.788470683809156636e-01,7.950771440069736400e+02,1.761459434865329521e-01,4.123895763584560115e+00,1.997000000000000000e+04,6.248625957238989947e+00,2.750614225316144257e+02,4.516824401619244818e-03
7.788537047426769000e-01,7.950617425897751218e+02,1.762263607120131692e-01,4.123966836165149807e+00,1.998000000000000000e+04,6.248654221329242198e+00,2.750788352971035806e+02,4.516824401619244818e-03
7.788603316137934218e-01,7.950463696474371318e+02,1.763067771167050046e-01,4.124037793259140550e+00,1.999000000000000000e+04,6.248682115640423085e+00,2.750962129622022871e+02,4.516824401619244818e-03
7.788669490357735814e-01,7.950310253307645780e+02,1.763871927075177370e-01,4.124108634798145268e+00,2.000000000000000000e+04,6.248709643759197796e+00,2.751135535616261336e+02,4.516824401619244818e-03
7.788669490357735814e-01,7.950310253307645780e+02,1.763871927075177370e-01,4.124108634798145268e+00,2.000000000000000000e+04,6.248709643759197796e+00,2.751135535616261336e+02,4.516824401619244818e-03
7.788735570477108849e-01,7.950157096963998811e+02,1.764676074910735970e-01,4.124179360736555999e+00,2.001000000000000000e+04,6.248736814473237366e+00,2.751308555197618375e+02,4.516824401619244818e-03
7.788801556860611708e-01,7.950004227003872757e+02,1.765480214735584419e-01,4.124249971057246889e+00,2.002000000000000000e+04,6.248763641791525991e+00,2.751481175904691554e+02,4.516824401619244818e-03
7.788867449846246238e-01,7.949851641949876466e+02,1.766284346606282751e-01,4.124320465776731837e+00,2.003000000000000000e+04,6.248790144822553572e+00,2.751653387845802854e+02,4.516824401619244818e-03
7.788933249742202580e-01,7.949699339291001934e+02,1.767088470573733583e-01,4.124390844949799906e+00,2.004000000000000000e+04,6.248816347366956236e+00,2.751825182972421544e+02,4.516824401619244818e-03
7.788998956825601283e-01,7.949547315521407427e+02,1.767892586683445788e-01,4.124461108673317611e+00,2.005000000000000000e+04,6.248842277467942630e+00,2.751996554426131070e+02,4.516824401619244818e-03
7.789064571339772147e-01,7.949395566211668438e+02,1.768696694976395201e-01,4.124531257089249614e+00,2.006000000000000000e+04,6.248867966630107240e+00,2.752167495988946939e+02,4.516824401619244818e-03
7.789130093491968276e-01,7.949244086110817307e+02,1.769500795490374090e-01,4.124601290386696206e+00,2.007000000000000000e+04,6.248893449007729473e+00,2.752338001788613155e+02,4.516824401619244818e-03
7.789195523451692971e-01,7.949092869273484894e+02,1.770304888261598764e-01,4.124671208802867639e+00,2.008000000000000000e+04,6.248918760524305505e+00,2.752508066243492522e+02,4.516824401619244818e-03
7.789260861348792364e-01,7.948941909206777154e+02,1.771108973326343539e-01,4.124741012623069025e+00,2.009000000000000000e+04,6.248943937856111575e+00,2.752677684307646473e+02,4.516824401619244818e-03
7.789326107272493971e-01,7.948791199031926453e+02,1.771913050722403460e-01,4.124810702179543043e+00,2.010000000000000000e+04,6.248969017438168017e+00,2.752846851917964841e+02,4.516824401619244818e-03
7.789391261271125799e-01,7.948640731654088540e+02,1.772717120490299447e-01,4.124880277849298338e+00,2.011000000000000000e+04,6.248994034445690460e+00,2.753015566560462730e+02,4.516824401619244818e-03
7.789456323351716671e-01,7.948490499937000777e+02,1.773521182674202834e-01,4.124949740050975144e+00,2.012000000000000000e+04,6.249019021938312157e+00,2.753183827852552099e+02,4.516824401619244818e-03
7.789521293482249975e-01,7.948340496874261589e+02,1.774325237322610382e-01,4.125019089240794301e+00,2.013000000000000000e+04,6.249044009955531109e+00,2.753351638050730799e+02,4.516824401619244818e-03
7.789586171592304265e-01,7.948190715757375528e+02,1.775129284488796422e-01,4.125088325907779740e+00,2.014000000000000000e+04,6.249069024689038798e+00,2.753519002436848950e+02,4.516824401619244818e-03
7.789650957576657042e-01,7.948041150332037432e+02,1.775933324231040999e-01,4.125157450568317508e+00,2.015000000000000000e+04,6.249094087887778315e+00,2.753685929615188570e+02,4.516824401619244818e-03
7.789715651298961818e-01,7.947891794938973362e+02,1.776737356612578256e-01,4.125226463760163220e+00,2.016000000000000000e+04,6.249119216374234398e+00,2.753852431846123068e+02,4.516824401619244818e-03
7.789780252596111287e-01,7.947742644637438616e+02,1.777541381701171486e-01,4.125295366036106692e+00,2.017000000000000000e+04,6.249144421475731903e+00,2.754018525130808825e+02,4.516824401619244818e-03
7.789844761283879482e-01,7.947593695306987911e+02,1.778345399568423413e-01,4.125364157957382538e+00,2.018000000000000000e+04,6.249169709019591679e+00,2.754184229155721368e+02,4.516824401619244818e-03
7.789909177162386289e-01,7.947444943721444588e+02,1.779149410288746458e-01,4.125432840087015052e+00,2.019000000000000000e+04,6.249195079088409877e+00,2.754349567376901291e+02,4.516824401619244818e-03
7.789973500023710251e-01,7.947296387599925538e+02,1.779953413938031304e-01,4.125501412983202165e+00,2.020000000000000000e+04,6.249220526127951203e+00,2.754514567314757301e+02,4.516824401619244818e-03
7.790037729658196852e-01,7.947148025620863336e+02,1.780757410591996270e-01,4.125569877192958756e+00,2.021000000000000000e+04,6.249246039454936508e+00,2.754679260553018594e+02,4.516824401619244818e-03
7.790101865862901764e-01,7.946999857407944319e+02,1.781561400323867506e-01,4.125638233246143649e+00,2.022000000000000000e+04,6.249271603310707413e+00,2.754843682672614023e+02,4.516824401619244818e-03
7.790165908448289933e-01,7.946851883489173360e+02,1.782365383201677811e-01,4.125706481649945800e+00,2.023000000000000000e+04,6.249297197890641087e+00,2.755007872965997535e+02,4.516824401619244818e-03
7.790229857246080414e-01,7.946704105230165851e+02,1.783169359285740607e-01,4.125774622884095244e+00,2.024000000000000000e+04,6.249322799677798024e+00,2.755171873877343955e+02,4.516824401619244818e-03
7.790293712116912461e-01,7.946556524745424213e+02,1.783973328626384802e-01,4.125842657396820101e+00,2.025000000000000000e+04,6.249348382502788013e+00,2.755335730237353573e+02,4.516824401619244818e-03
7.790357472956725982e-01,7.946409144794437225e+02,1.784777291261882282e-01,4.125910585601672231e+00,2.026000000000000000e+04,6.249373918214568668e+00,2.755499488231845362e+02,4.516824401619244818e-03
7.790421139702341513e-01,7.946261968662545314e+02,1.785581247216625755e-01,4.125978407875190435e+00,2.027000000000000000e+04,6.249399377695078250e+00,2.755663194342872657e+02,4.516824401619244818e-03
7.790484712337273354e-01,7.946115000031635418e+02,1.786385196499661876e-01,4.126046124555506900e+00,2.028000000000000000e+04,6.249424731574674929e+00,2.755826894242079561e+02,4.516824401619244818e-03
7.790548190895539848e-01,7.945968242845561917e+02,1.787189139103627089e-01,4.126113735941837390e+00,2.029000000000000000e+04,6.249449951210780618e+00,2.755990631678619707e+02,4.516824401619244818e-03
7.790611575464445604e-01,7.945821701173758811e+02,1.787993075004135624e-01,4.126181242294886253e+00,2.030000000000000000e+04,6.249475009431686878e+00,2.756154447395301190e+02,4.516824401619244818e-03
7.790674866186680925e-01,7.945675379076782292e+02,1.788797004159654036e-01,4.126248643838077435e+00,2.031000000000000000e+04,6.249499881245746735e+00,2.756318378095970729e+02,4.516824401619244818e-03
7.790738063260301827e-01,7.945529280478402825e+02,1.789600926511883405e-01,4.126315940759619494e+00,2.032000000000000000e+04,6.249524544567337969e+00,2.756482455481903457e+02,4.516824401619244818e-03
7.790801166938612354e-01,7.945383409047673240e+02,1.790404841986642792e-01,4.126383133215261623e+00,2.033000000000000000e+04,6.249548980681194799e+00,2.756646705409565357e+02,4.516824401619244818e-03
7.790864177526918288e-01,7.945237768092951001e+02,1.791208750495242308e-01,4.126450221331694479e+00,2.034000000000000000e+04,6.249573174724466718e+00,2.756811147152945409e+02,4.516824401619244818e-03
7.790927095380248968e-01,7.945092360472089013e+02,1.792012651936308876e-01,4.126517205210441297e+00,2.035000000000000000e+04,6.249597115934517610e+00,2.756975792846466220e+02,4.516824401619244818e-03
7.790989920898478971e-01,7.944947188516240431e+02,1.792816546198020278e-01,4.126584084932246377e+00,2.036000000000000000e+04,6.249620797927402549e+00,2.757140647152337465e+02,4.516824401619244818e-03
7.791052654520830290e-01,7.944802253977981081e+02,1.793620433160680594e-01,4.126650860561655421e+00,2.037000000000000000e+04,6.249644218605329371e+00,2.757305707069572804e+02,4.516824401619244818e-03
7.791115296719365313e-01,7.944657557999677238e+02,1.794424312699516855e-01,4.126717532151826795e+00,2.038000000000000000e+04,6.249667380122684968e+00,2.757470961988532281e+02,4.516824401619244818e-03
7.791177847992618588e-01,7.944513101092373972e+02,1.795228184687595874e-01,4.126784099749363222e+00,2.039000000000000000e+04,6.249690288765275881e+00,2.757636394081231970e+02,4.516824401619244818e-03
7.791240308857994012e-01,7.944368883135263104e+02,1.796032048998734976e-01,4.126850563399082183e+00,2.040000000000000000e+04,6.249712954572718360e+00,2.757801978850623641e+02,4.516824401619244818e-03
7.791302679844404055e-01,7.944224903393014756e+02,1.796835905510309472e-01,4.126916923148684191e+00,2.041000000000000000e+04,6.249735391009288321e+00,2.757967685778127134e+02,4.516824401619244818e-03
7.791364961484033014e-01,7.944081160546418232e+02,1.797639754105940790e-01,4.126983179053076434e+00,2.042000000000000000e+04,6.249757614532876815e+00,2.758133479001742216e+02,4.516824401619244818e-03
7.791427154304468861e-01,7.943937652750568077e+02,1.798443594678078294e-01,4.127049331178441527e+00,2.043000000000000000e+04,6.249779644067547935e+00,2.758299317845252290e+02,4.516824401619244818e-03
7.791489258820368802e-01,7.943794377694791820e+02,1.799247427130631904e-01,4.127115379605818646e+00,2.044000000000000000e+04,6.249801500349719596e+00,2.758465157498056328e+02,4.516824401619244818e-03
7.791551275526412690e-01,7.943651332678733752e+02,1.800051251381697692e-01,4.127181324434247678e+00,2.045000000000000000e+04,6.249823205442627483e+00,2.758630949882119694e+02,4.516824401619244818e-03
7.791613204890968092e-01,7.943508514696958400e+02,1.800855067366150808e-01,4.127247165783378691e+00,2.046000000000000000e+04,6.249844781853416187e+00,2.758796644786367551e+02,4.516824401619244818e-03
7.791675047349857497e-01,7.943365920525645834e+02,1.801658875037609742e-01,4.127312903795447241e+00,2.047000000000000000e+04,6.249866252158114754e+00,2.758962191306143268e+02,4.516824401619244818e-03
7.791736803301969605e-01,7.943223546805178330e+02,1.802462674369279816e-01,4.127378538636624405e+00,2.048000000000000000e+04,6.249887638351540708e+00,2.759127539409676615e+02,4.516824401619244818e-03
7.791798473103622724e-01,7.943081390119348271e+02,1.803266465353658976e-01,4.127444070497737094e+00,2.049000000000000000e+04,6.249908961273936470e+00,2.759292641353019917e+02,4.516824401619244818e-03
7.791860057066370970e-01,7.942939447070154984e+02,1.804070248001733434e-01,4.127509499594470554e+00,2.050000000000000000e+04,6.249930240446493812e+00,2.759457452801567001e+02,4.516824401619244818e-03
7.791921555454562887e-01,7.942797714349753733e+02,1.804874022342425055e-01,4.127574826167096589e+00,2.051000000000000000e+04,6.249951493366103783e+00,2.759621933697171130e+02,4.516824401619244818e-03
7.791982968485692274e-01,7.942656188804768362e+02,1.805677788422282437e-01,4.127640050479777223e+00,2.052000000000000000e+04,6.249972735455882500e+00,2.759786049269619070e+02,4.516824401619244818e-03
7.792044296332228948e-01,7.942514867486462435e+02,1.806481546304461450e-01,4.127705172819415402e+00,2.053000000000000000e+04,6.249993979693396540e+00,2.759949771380586867e+02,4.516824401619244818e-03
7.792105539123324043e-01,7.942373747684594036e+02,1.807285296066059865e-01,4.127770193494079365e+00,2.054000000000000000e+04,6.250015236612119551e+00,2.760113079938043938e+02,4.516824401619244818e-03
7.792166696949600624e-01,7.942232826946312798e+02,1.808089037793906562e-01,4.127835112831069964e+00,2.055000000000000000e+04,6.250036514390690634e+00,2.760275963904529135e+02,4.516824401619244818e-03
7.792227769865877063e-01,7.942092103086042698e+02,1.808892771579951875e-01,4.127899931174820125e+00,2.056000000000000000e+04,6.250057818895647266e+00,2.760438421253953152e+02,4.516824401619244818e-03
7.792288757894856310e-01,7.941951574192088401e+02,1.809696497517519764e-01,4.127964648884747234e+00,2.057000000000000000e+04,6.250079153896400008e+00,2.760600457736662179e+02,4.516824401619244818e-03
7.792349661031340302e-01,7.941811238635769996e+02,1.810500215699131499e-01,4.128029266333121505e+00,2.058000000000000000e+04,6.250100521198230119e+00,2.760762084771037053e+02,4.516824401619244818e-03
7.792410479245591715e-01,7.941671095086757077e+02,1.811303926215931392e-01,4.128093783902925473e+00,2.059000000000000000e+04,6.250121920559560174e+00,2.760923317164921400e+02,4.516824401619244818e-03
7.792471212488502053e-01,7.941531142529074714e+02,1.812107629158206945e-01,4.128158201985654863e+00,2.060000000000000000e+04,6.250143349837675721e+00,2.761084171530704907e+02,4.516824401619244818e-03
7.792531860697395896e-01,7.941391380268905777e+02,1.812911324615988917e-01,4.128222520978993337e+00,2.061000000000000000e+04,6.250164804883116432e+00,2.761244666006820694e+02,4.516824401619244818e-03
7.792592423801593116e-01,7.941251807923504202e+02,1.813715012678461802e-01,4.128286741284321160e+00,2.062000000000000000e+04,6.250186279765522990e+00,2.761404821299752825e+02,4.516824401619244818e-03
7.792652901729298920e-01,7.941112425383885238e+02,1.814518693431300955e-01,4.128350863304159901e+00,2.063000000000000000e+04,6.250207767154078553e+00,2.761564662400595580e+02,4.516824401619244818e-03
7.792713294413360359e-01,7.940973232756679181e+02,1.815322366952198119e-01,4.128414887439679326e+00,2.064000000000000000e+04,6.250229258684630196e+00,2.761724219943595244e+02,4.516824401619244818e-03
7.792773601796568750e-01,7.940834230294670988e+02,1.816126033305926479e-01,4.128478814088497373e+00,2.065000000000000000e+04,6.250250745577607070e+00,2.761883530295413607e+02,4.516824401619244818e-03
7.792833823836310403e-01,7.940695418330963093e+02,1.816929692540683594e-01,4.128542643642964194e+00,2.066000000000000000e+04,6.250272219220715186e+00,2.762042634061480726e+02,4.516824401619244818e-03
7.792893960508007201e-01,7.940556797226998924e+02,1.817733344686791319e-01,4.128606376488924923e+00,2.067000000000000000e+04,6.250293671406220497e+00,2.762201573419663418e+02,4.516824401619244818e-03
